dialog_id,participant_index,is_bot
4fdce522-b992-425d-a7b0-fcc1527240c0,1,1
4febbab9-ed1e-4925-9139-addefc87b580,0,0
4febbab9-ed1e-4925-9139-addefc87b580,1,1
4ffcd33c-f036-4189-a947-0272ce0539a7,0,1
4ffcd33c-f036-4189-a947-0272ce0539a7,1,0
50136389-3a3f-435e-a117-57b83178273a,0,0
50136389-3a3f-435e-a117-57b83178273a,1,1
502a23a5-4d6a-4554-9c90-367ef29087d4,0,1
502a23a5-4d6a-4554-9c90-367ef29087d4,1,0
5081d691-c744-4c94-b9bd-986b2934b2d5,0,1
5081d691-c744-4c94-b9bd-986b2934b2d5,1,0
50a5abf7-bc3f-4078-8d3a-aa53135bba99,0,0
50a5abf7-bc3f-4078-8d3a-aa53135bba99,1,1
50ab809e-5e8c-4184-b19b-e5373aec2120,0,1
50ab809e-5e8c-4184-b19b-e5373aec2120,1,0
50c4d197-bc1e-43e8-a86b-f43ae91dde2d,0,1
50c4d197-bc1e-43e8-a86b-f43ae91dde2d,1,0
50c6de71-142e-4cc1-bc96-2ef3fb194920,0,1
50c6de71-142e-4cc1-bc96-2ef3fb194920,1,0
50ca382f-f23f-4503-a314-f80098bf5c42,0,1
50ca382f-f23f-4503-a314-f80098bf5c42,1,0
515f04d5-f60b-4268-bd7b-a0251a50cf8d,0,0
515f04d5-f60b-4268-bd7b-a0251a50cf8d,1,1
5166f7f1-cadc-42fa-92d2-e5dfd1f95aa9,0,1
5166f7f1-cadc-42fa-92d2-e5dfd1f95aa9,1,0
51b7e3ce-adac-4c83-aadb-62d5de4bf89e,0,1
51b7e3ce-adac-4c83-aadb-62d5de4bf89e,1,0
51dd5013-666e-4813-9732-c32f86dd0dcf,0,1
51dd5013-666e-4813-9732-c32f86dd0dcf,1,0
51ff2875-c5d2-4aba-8ba7-9992428256c8,0,1
51ff2875-c5d2-4aba-8ba7-9992428256c8,1,0
5256842b-ec3b-4be7-a67d-080e499c5444,0,1
5256842b-ec3b-4be7-a67d-080e499c5444,1,0
5295b054-e73b-4ae1-8d13-ae6294964629,0,0
5295b054-e73b-4ae1-8d13-ae6294964629,1,1
52aed3e4-cc32-496f-9906-d92d9d928534,0,1
52aed3e4-cc32-496f-9906-d92d9d928534,1,0
52c5e82d-7fea-48ad-b48f-62a5d41df494,0,0
52c5e82d-7fea-48ad-b48f-62a5d41df494,1,0
52df3a9b-5eef-4da7-976e-bd01e5d74ab4,0,1
52df3a9b-5eef-4da7-976e-bd01e5d74ab4,1,0
52f4e8ec-df24-438a-9838-2462361d4488,0,0
52f4e8ec-df24-438a-9838-2462361d4488,1,1
530b4c63-2628-4405-bf46-446705bc1ab8,0,0
530b4c63-2628-4405-bf46-446705bc1ab8,1,0
5373ce12-33ee-4ae4-9423-9e82e659f2ab,0,0
5373ce12-33ee-4ae4-9423-9e82e659f2ab,1,1
53a0998c-c5f0-461b-93a1-ff1365fa8187,0,0
53a0998c-c5f0-461b-93a1-ff1365fa8187,1,0
53b684f7-43a8-46ee-b5ea-2421eed70d40,0,1
53b684f7-43a8-46ee-b5ea-2421eed70d40,1,0
53cf3100-47dd-46a5-be5d-2a8892e6fd22,0,0
53cf3100-47dd-46a5-be5d-2a8892e6fd22,1,1
53cf5435-0747-4118-89cc-c8c75f8c1d58,0,1
53cf5435-0747-4118-89cc-c8c75f8c1d58,1,0
54257056-8033-401b-8b7b-4dc35bbc232f,0,0
54257056-8033-401b-8b7b-4dc35bbc232f,1,0
5431ee03-eaf5-4787-bf9f-158a64e47803,0,1
5431ee03-eaf5-4787-bf9f-158a64e47803,1,0
543e698b-a0e3-4004-8542-978e1b6f367b,0,1
543e698b-a0e3-4004-8542-978e1b6f367b,1,0
544f98d9-f94c-4f4a-a78f-f3824286beee,0,1
544f98d9-f94c-4f4a-a78f-f3824286beee,1,0
545f6144-9074-4ff3-9bf1-add36be4072f,0,1
545f6144-9074-4ff3-9bf1-add36be4072f,1,0
54623473-a328-48cb-a5c6-355064bca166,0,0
54623473-a328-48cb-a5c6-355064bca166,1,1
54c54602-2b1c-4489-bf80-8f6414f5f3c6,0,1
54c54602-2b1c-4489-bf80-8f6414f5f3c6,1,0
54e76c25-91d9-44cc-be6c-98bf1ec61aef,0,1
54e76c25-91d9-44cc-be6c-98bf1ec61aef,1,0
5500d946-4940-40b1-a21d-75d3e49bf9a6,0,1
5500d946-4940-40b1-a21d-75d3e49bf9a6,1,0
552f42ba-ec9d-4998-828b-034fbdf23cf3,0,0
552f42ba-ec9d-4998-828b-034fbdf23cf3,1,0
55d3f937-3cde-4d1f-821a-4899788be904,0,1
55d3f937-3cde-4d1f-821a-4899788be904,1,0
55dac3d0-fc3e-4954-a4db-e019d20dc336,0,0
55dac3d0-fc3e-4954-a4db-e019d20dc336,1,1
561be751-9ea0-4db0-a5c4-5dbdf3ebcab3,0,1
561be751-9ea0-4db0-a5c4-5dbdf3ebcab3,1,0
56708879-59c1-4925-9b35-14dfe626bed9,0,0
56708879-59c1-4925-9b35-14dfe626bed9,1,1
56b250b5-c2f5-4463-abf6-c5ed40d6b0f9,0,0
56b250b5-c2f5-4463-abf6-c5ed40d6b0f9,1,0
56f5f164-e427-4e33-9560-3430f3bb362c,0,1
56f5f164-e427-4e33-9560-3430f3bb362c,1,0
5723fd87-2663-4ee8-9aea-394a89691a2a,0,0
5723fd87-2663-4ee8-9aea-394a89691a2a,1,0
572aec20-e178-4669-bc73-68de8fa81ae6,0,1
572aec20-e178-4669-bc73-68de8fa81ae6,1,0
57440be4-4f4c-4ece-80fc-21d77b282d3e,0,1
57440be4-4f4c-4ece-80fc-21d77b282d3e,1,0
57953875-cf9b-4c12-a477-b0954eabee3c,0,1
57953875-cf9b-4c12-a477-b0954eabee3c,1,0
5798c0d0-5116-48c5-89b5-8e5994f6b034,0,0
5798c0d0-5116-48c5-89b5-8e5994f6b034,1,1
57a6b99a-0b23-44fa-9cf6-e3ffc2046911,0,1
57a6b99a-0b23-44fa-9cf6-e3ffc2046911,1,0
57efba86-7548-44bf-872b-bf48e9b80eff,0,1
57efba86-7548-44bf-872b-bf48e9b80eff,1,0
580cee5c-ef11-442a-957e-217406e2b0bc,0,0
580cee5c-ef11-442a-957e-217406e2b0bc,1,1
58581e6c-3cf7-422d-8095-cf7a54611bca,0,1
58581e6c-3cf7-422d-8095-cf7a54611bca,1,0
588270d8-9340-4ead-a602-4d457283917c,0,0
588270d8-9340-4ead-a602-4d457283917c,1,0
58a0d40a-ef78-477a-bd62-918b9393d27d,0,0
58a0d40a-ef78-477a-bd62-918b9393d27d,1,1
58b440d4-43a3-4bc0-971a-a63c35209258,0,0
58b440d4-43a3-4bc0-971a-a63c35209258,1,1
58cbd31d-dce7-4626-b320-2057d868cae0,0,0
58cbd31d-dce7-4626-b320-2057d868cae0,1,1
58f7681b-e375-4cb9-9b4a-1fc6819b6e00,0,0
58f7681b-e375-4cb9-9b4a-1fc6819b6e00,1,1
591c9ae9-4916-4bd8-aa81-301ed3b986aa,0,1
591c9ae9-4916-4bd8-aa81-301ed3b986aa,1,0
59820fe5-9e55-41d1-aec3-8aaf384f5800,0,1
59820fe5-9e55-41d1-aec3-8aaf384f5800,1,0
598a13eb-f4a2-4317-924e-4650e069ecdd,0,0
598a13eb-f4a2-4317-924e-4650e069ecdd,1,1
599e4352-b17f-496f-813c-f373143763db,0,1
599e4352-b17f-496f-813c-f373143763db,1,0
59a6b05d-ecdb-4897-b871-d5425a958cb0,0,0
59a6b05d-ecdb-4897-b871-d5425a958cb0,1,1
5a077463-ef1f-4252-84b8-d334e06f3fd7,0,0
5a077463-ef1f-4252-84b8-d334e06f3fd7,1,1
5a1463de-2358-4bee-85d3-890b0bb3ec9a,0,0
5a1463de-2358-4bee-85d3-890b0bb3ec9a,1,1
5a1fc69f-d031-4336-b110-3fc0deb12d16,0,0
5a1fc69f-d031-4336-b110-3fc0deb12d16,1,1
5a202aaa-13e6-4c68-9801-de5e41450298,0,0
5a202aaa-13e6-4c68-9801-de5e41450298,1,0
5a49d62b-0f08-42a5-ac7d-dd0603b8252f,0,0
5a49d62b-0f08-42a5-ac7d-dd0603b8252f,1,0
5a4ce08b-87f7-408d-bce7-f3f80c519dfb,0,0
5a4ce08b-87f7-408d-bce7-f3f80c519dfb,1,1
5a765843-0cd9-4439-adcd-a5c101c1c5cc,0,0
5a765843-0cd9-4439-adcd-a5c101c1c5cc,1,1
5a7a326b-412e-4431-9b96-7ceb2e1ff6d1,0,1
5a7a326b-412e-4431-9b96-7ceb2e1ff6d1,1,0
5ae3a9ed-d117-493b-b527-21b2783fc83f,0,0
5ae3a9ed-d117-493b-b527-21b2783fc83f,1,1
5b24516f-2a53-4d65-a267-9a18ae9176f2,0,1
5b24516f-2a53-4d65-a267-9a18ae9176f2,1,0
5b36bad3-3e5b-4268-bbcc-27eee520c2a1,0,0
5b36bad3-3e5b-4268-bbcc-27eee520c2a1,1,1
5bf524dc-5d10-43e3-9f1d-a8693184acda,0,1
5bf524dc-5d10-43e3-9f1d-a8693184acda,1,0
5c25eb9b-dac2-4450-a456-43593588af8b,0,0
5c25eb9b-dac2-4450-a456-43593588af8b,1,1
5c7937e7-bfcf-4980-b959-4a0ef948e1d1,0,1
5c7937e7-bfcf-4980-b959-4a0ef948e1d1,1,0
5c7a3e24-8f64-4213-a798-422d48c8eb41,0,0
5c7a3e24-8f64-4213-a798-422d48c8eb41,1,1
5cfee490-0c6b-4b8c-98c3-cbee52c9cd07,0,1
5cfee490-0c6b-4b8c-98c3-cbee52c9cd07,1,0
5d10bb39-7346-4e0a-9a1f-5610e141b7cf,0,0
5d10bb39-7346-4e0a-9a1f-5610e141b7cf,1,1
5d2e1568-0956-42ab-b16c-3f6e2d373246,0,1
5d2e1568-0956-42ab-b16c-3f6e2d373246,1,0
5d411d1b-8868-4aad-9b23-4836fb8ab1df,0,1
5d411d1b-8868-4aad-9b23-4836fb8ab1df,1,0
5d44f531-7922-48ee-94bb-7558f52d2511,0,1
5d44f531-7922-48ee-94bb-7558f52d2511,1,0
5dbcaee6-b797-43a1-82bd-7f3d60e3c398,0,0
5dbcaee6-b797-43a1-82bd-7f3d60e3c398,1,0
5e27c268-c7a1-4f2d-99c4-53720d55a00d,0,0
5e27c268-c7a1-4f2d-99c4-53720d55a00d,1,0
5e524e72-5427-4c19-9fe0-1aafe6b62335,0,1
5e524e72-5427-4c19-9fe0-1aafe6b62335,1,0
5e8c43f0-bdf2-44a3-8bf9-7051d43e4799,0,0
5e8c43f0-bdf2-44a3-8bf9-7051d43e4799,1,1
5eaad4d3-8304-4cfc-8cd3-466bf8d17d48,0,0
5eaad4d3-8304-4cfc-8cd3-466bf8d17d48,1,1
5f283453-f3ff-4bda-8f6b-835c78aef822,0,1
5f283453-f3ff-4bda-8f6b-835c78aef822,1,0
5f6ccd3f-cac2-4a55-8c77-b9bb7937e4c9,0,1
5f6ccd3f-cac2-4a55-8c77-b9bb7937e4c9,1,0
5f7dc41d-d7cb-4873-a952-26d0b9768ce9,0,0
5f7dc41d-d7cb-4873-a952-26d0b9768ce9,1,0
5f92dad2-e17c-4acd-9bf7-b4527619189a,0,0
5f92dad2-e17c-4acd-9bf7-b4527619189a,1,0
5ff8c4b8-13e7-42d7-bdc5-d6e7c10ef2e1,0,0
5ff8c4b8-13e7-42d7-bdc5-d6e7c10ef2e1,1,0
601f9849-11c5-4c4e-9989-d0cafc75bbc1,0,0
601f9849-11c5-4c4e-9989-d0cafc75bbc1,1,1
60557baf-6ac9-4af9-a4f2-91428f7b3e76,0,0
60557baf-6ac9-4af9-a4f2-91428f7b3e76,1,1
60df374f-e6f3-4abb-acdd-5ff160f208bb,0,1
60df374f-e6f3-4abb-acdd-5ff160f208bb,1,0
611d8c09-0009-4091-bb01-f67de47e3bc9,0,0
611d8c09-0009-4091-bb01-f67de47e3bc9,1,1
6140ba06-6163-4e3c-8efc-9e29689705c0,0,1
6140ba06-6163-4e3c-8efc-9e29689705c0,1,0
61666e20-a7ab-4b4d-a1b9-5a1caa255079,0,0
61666e20-a7ab-4b4d-a1b9-5a1caa255079,1,0
61767cfa-0cf6-4021-a445-973d484ac698,0,0
61767cfa-0cf6-4021-a445-973d484ac698,1,0
61954e7b-2fa1-47fe-a757-8f831037dedc,0,0
61954e7b-2fa1-47fe-a757-8f831037dedc,1,0
61b98aac-4519-483c-8757-a5d7d19ff428,0,0
61b98aac-4519-483c-8757-a5d7d19ff428,1,1
61baaf99-6480-49ff-bb15-37e8846aee7e,0,0
61baaf99-6480-49ff-bb15-37e8846aee7e,1,0
61cf9b06-3c75-415c-9a70-ec83fd06c276,0,1
61cf9b06-3c75-415c-9a70-ec83fd06c276,1,0
6208a9f6-0cf9-42ba-954a-df86c7e1dae5,0,0
6208a9f6-0cf9-42ba-954a-df86c7e1dae5,1,0
6296c1be-1c5f-49e6-bf16-fa5dcf9e07cd,0,1
6296c1be-1c5f-49e6-bf16-fa5dcf9e07cd,1,0
62e02555-296a-4d4d-8675-e2241690e1dd,0,0
62e02555-296a-4d4d-8675-e2241690e1dd,1,1
630093a5-702a-4ef8-afcb-8d1f7a862544,0,0
630093a5-702a-4ef8-afcb-8d1f7a862544,1,1
6300cb97-995b-4a2d-a8ed-0ce0fd0bc282,0,1
6300cb97-995b-4a2d-a8ed-0ce0fd0bc282,1,0
632f7f9b-c5fc-4ea0-b94c-cf703fb5a40e,0,1
632f7f9b-c5fc-4ea0-b94c-cf703fb5a40e,1,0
633c34fe-89b8-4d56-9e79-1419528c5959,0,0
633c34fe-89b8-4d56-9e79-1419528c5959,1,1
636010c4-afb3-43ac-94b0-e777407da37e,0,0
636010c4-afb3-43ac-94b0-e777407da37e,1,1
63b01932-8274-47f6-93c4-93b591608fcd,0,0
63b01932-8274-47f6-93c4-93b591608fcd,1,0
642bc6ac-67b8-4809-974c-ddb0d885e52e,0,1
642bc6ac-67b8-4809-974c-ddb0d885e52e,1,0
64a8ff77-7669-4b0b-a9e8-19db9e2edc02,0,1
64a8ff77-7669-4b0b-a9e8-19db9e2edc02,1,0
64f2d81f-ea60-4d68-bbcc-bbcda5b5e5da,0,0
64f2d81f-ea60-4d68-bbcc-bbcda5b5e5da,1,1
65509f18-f766-40ed-8fa3-6046eca33821,0,1
65509f18-f766-40ed-8fa3-6046eca33821,1,0
65577480-b302-4d30-ab9d-e60ad2ff2cb9,0,0
65577480-b302-4d30-ab9d-e60ad2ff2cb9,1,1
65754cd8-9565-4973-be23-98c117422a72,0,1
65754cd8-9565-4973-be23-98c117422a72,1,0
659be7ae-98fd-492a-ae1a-537be86c2099,0,1
659be7ae-98fd-492a-ae1a-537be86c2099,1,0
65c8d729-ba07-49f3-9a94-610c0661ac06,0,0
65c8d729-ba07-49f3-9a94-610c0661ac06,1,1
65e65411-3aac-4d4e-bcc1-a2fecd631dbe,0,1
65e65411-3aac-4d4e-bcc1-a2fecd631dbe,1,0
661379ca-e609-4a50-a40b-2bc7401ac057,0,1
661379ca-e609-4a50-a40b-2bc7401ac057,1,0
66395b4f-d454-4dac-a81f-f22fc51a1152,0,1
66395b4f-d454-4dac-a81f-f22fc51a1152,1,0
663ceb87-7397-413e-b6ac-20d736b3f283,0,1
663ceb87-7397-413e-b6ac-20d736b3f283,1,0
6648e078-0380-4514-a1af-7a68fbed17a0,0,0
6648e078-0380-4514-a1af-7a68fbed17a0,1,1
66a91f79-3f49-4f95-8529-16bd8ebd16f4,0,1
66a91f79-3f49-4f95-8529-16bd8ebd16f4,1,0
66ae2fa7-2d1c-4396-91b6-a258f4cfb285,0,0
66ae2fa7-2d1c-4396-91b6-a258f4cfb285,1,1
66e71d0e-ffdb-4af1-9f3a-2aebe9ee638f,0,0
66e71d0e-ffdb-4af1-9f3a-2aebe9ee638f,1,0
66f60d02-c435-47ea-a9e3-c27bf6fda234,0,0
66f60d02-c435-47ea-a9e3-c27bf6fda234,1,1
671ac79c-5add-4a98-87c1-7e8db0cc6bcd,0,0
671ac79c-5add-4a98-87c1-7e8db0cc6bcd,1,1
6722fe63-3e05-4d5a-ae39-0d0174508c6b,0,1
6722fe63-3e05-4d5a-ae39-0d0174508c6b,1,0
67501984-aa1f-493c-a682-adf576b0ecaa,0,1
67501984-aa1f-493c-a682-adf576b0ecaa,1,0
6779ef07-9b5c-48b0-a041-62b74ec1e2dd,0,1
6779ef07-9b5c-48b0-a041-62b74ec1e2dd,1,0
6786e553-eefb-4dde-a103-24f329485fc5,0,1
6786e553-eefb-4dde-a103-24f329485fc5,1,0
67ac8849-6550-4226-b518-81d8955aad66,0,0
67ac8849-6550-4226-b518-81d8955aad66,1,1
680ba8c1-ad84-4257-95a3-98cb5a7eec2a,0,1
680ba8c1-ad84-4257-95a3-98cb5a7eec2a,1,0
680ce36c-ac1c-4482-a9e8-0f6d22a8543d,0,0
680ce36c-ac1c-4482-a9e8-0f6d22a8543d,1,0
683fa6ac-1f39-413e-b9ff-0e12b68e71d6,0,0
683fa6ac-1f39-413e-b9ff-0e12b68e71d6,1,0
6891cbbb-33c7-4081-b711-6b9cf0e47414,0,0
6891cbbb-33c7-4081-b711-6b9cf0e47414,1,0
68ab69cd-aba0-41bf-94e9-80af8652d46e,0,1
68ab69cd-aba0-41bf-94e9-80af8652d46e,1,0
68e84cbc-3115-4691-a6b4-6c67643c6f3c,0,1
68e84cbc-3115-4691-a6b4-6c67643c6f3c,1,0
69194383-ddb2-4a3e-b6b4-c56ba4e472c2,0,0
69194383-ddb2-4a3e-b6b4-c56ba4e472c2,1,1
6932329a-d082-43e6-81b8-3c419f3e3388,0,1
6932329a-d082-43e6-81b8-3c419f3e3388,1,0
6951c891-03c2-402d-854c-2a700b3f9331,0,1
6951c891-03c2-402d-854c-2a700b3f9331,1,0
695f82aa-9fa7-4a51-80d3-9a39fee99967,0,0
695f82aa-9fa7-4a51-80d3-9a39fee99967,1,1
69932392-3182-42e2-88cf-52399173c3c3,0,0
69932392-3182-42e2-88cf-52399173c3c3,1,1
69b2806f-e18a-4bc9-ac7c-857a48d9b7e0,0,0
69b2806f-e18a-4bc9-ac7c-857a48d9b7e0,1,1
69b6cb21-7d3e-48ce-84c8-81b0b71a0ddb,0,0
69b6cb21-7d3e-48ce-84c8-81b0b71a0ddb,1,1
69c9479a-a59f-44b0-9aed-5db7f07ffd8d,0,0
69c9479a-a59f-44b0-9aed-5db7f07ffd8d,1,1
69f4ff72-fbed-4768-86dd-0dd9f7f64ed3,0,1
69f4ff72-fbed-4768-86dd-0dd9f7f64ed3,1,0
6a32fb17-dcf4-4a0a-99d7-bc40bff600e9,0,1
6a32fb17-dcf4-4a0a-99d7-bc40bff600e9,1,0
6a3e4bdc-beee-42ea-bd18-02fdfd203330,0,0
6a3e4bdc-beee-42ea-bd18-02fdfd203330,1,1
6a4d69ed-34ce-417e-9c96-fe3233f51a95,0,1
6a4d69ed-34ce-417e-9c96-fe3233f51a95,1,0
6a756067-1452-4103-b98c-6d0ece54b641,0,1
6a756067-1452-4103-b98c-6d0ece54b641,1,0
6a7922ae-897b-4307-9a40-32da34f4e5e5,0,0
6a7922ae-897b-4307-9a40-32da34f4e5e5,1,1
6aaa68a6-28cf-43f7-8aa6-4fa8c185d456,0,1
6aaa68a6-28cf-43f7-8aa6-4fa8c185d456,1,0
6ab12052-15e2-4d9f-8d2a-e1c206eeda3a,0,1
6ab12052-15e2-4d9f-8d2a-e1c206eeda3a,1,0
6aca1ce6-c6a9-4ba5-a1bb-9c45fd7a5cc9,0,0
6aca1ce6-c6a9-4ba5-a1bb-9c45fd7a5cc9,1,1
6aded9e4-eb92-4089-909d-f684d8c72413,0,0
6aded9e4-eb92-4089-909d-f684d8c72413,1,1
6af9e3c7-0c00-476d-ac28-b6fc8cebfd00,0,0
6af9e3c7-0c00-476d-ac28-b6fc8cebfd00,1,1
6b1c088c-e253-4ce2-8bfd-3159567ad4c4,0,0
6b1c088c-e253-4ce2-8bfd-3159567ad4c4,1,1
6b81bb0e-6e6e-44fb-b931-403609546c4d,0,1
6b81bb0e-6e6e-44fb-b931-403609546c4d,1,0
6bb54a06-07f4-469a-8df0-60d8842cc55b,0,1
6bb54a06-07f4-469a-8df0-60d8842cc55b,1,0
6bbe48d1-9938-4e77-bbf2-b43adab72a57,0,0
6bbe48d1-9938-4e77-bbf2-b43adab72a57,1,1
6c34a88b-0e82-4bdc-9333-2b1aa3effb47,0,0
6c34a88b-0e82-4bdc-9333-2b1aa3effb47,1,0
6c9818ad-ada0-4cde-920d-429dfd4c6eb3,0,1
6c9818ad-ada0-4cde-920d-429dfd4c6eb3,1,0
6cbd24d3-0ded-4ec2-80bb-2680ae78bbb3,0,0
6cbd24d3-0ded-4ec2-80bb-2680ae78bbb3,1,1
6d139b74-f5c7-440b-ad6c-72281af43982,0,1
6d139b74-f5c7-440b-ad6c-72281af43982,1,0
6d1c9b97-97be-4782-872c-fb7dda31f005,0,1
6d1c9b97-97be-4782-872c-fb7dda31f005,1,0
6d54781c-1090-4ed6-89ec-f88393020f76,0,0
6d54781c-1090-4ed6-89ec-f88393020f76,1,0
6da188ac-f869-4a44-9b4c-99c1ce71616c,0,0
6da188ac-f869-4a44-9b4c-99c1ce71616c,1,0
6dec5c63-1d40-4c0f-90a8-3d744540a2da,0,0
6dec5c63-1d40-4c0f-90a8-3d744540a2da,1,1
6e32edec-ef10-4679-b1d7-b627e50dd166,0,0
6e32edec-ef10-4679-b1d7-b627e50dd166,1,1
6e66b798-ba24-4032-89a6-bdb9ae8c3f37,0,0
6e66b798-ba24-4032-89a6-bdb9ae8c3f37,1,1
6e719286-bb07-462b-8536-c9aed12a1a37,0,1
6e719286-bb07-462b-8536-c9aed12a1a37,1,0
6e9125f8-25e5-47e0-b03e-17a939f67849,0,0
6e9125f8-25e5-47e0-b03e-17a939f67849,1,0
6f0da3e9-01bd-467e-8737-3669ad8f1f74,0,1
6f0da3e9-01bd-467e-8737-3669ad8f1f74,1,0
6f2aaf8d-7e52-48ee-9eb2-3b3766803480,0,0
6f2aaf8d-7e52-48ee-9eb2-3b3766803480,1,1
6f4fcc1a-0738-4899-bc6b-5d4a75600a11,0,1
6f4fcc1a-0738-4899-bc6b-5d4a75600a11,1,0
6fa0698a-15c9-4ef0-95ec-fe35bd89c6f5,0,0
6fa0698a-15c9-4ef0-95ec-fe35bd89c6f5,1,1
6fa61651-df3d-463e-865e-889813e3dccf,0,0
6fa61651-df3d-463e-865e-889813e3dccf,1,1
6fbc75a7-fa61-4908-b830-ad3524738899,0,0
6fbc75a7-fa61-4908-b830-ad3524738899,1,1
6fbd80b0-f733-4ce0-a788-45b1d44d7255,0,0
6fbd80b0-f733-4ce0-a788-45b1d44d7255,1,1
6ff0bed9-a557-4540-a0bd-59c1853ba18f,0,0
6ff0bed9-a557-4540-a0bd-59c1853ba18f,1,1
705bd3f6-fcd9-4891-a88f-eacadf4bcfa7,0,1
705bd3f6-fcd9-4891-a88f-eacadf4bcfa7,1,0
705df980-4160-4196-9294-0017aab45941,0,0
705df980-4160-4196-9294-0017aab45941,1,1
70a50292-ec0a-4114-97d3-33e75417f199,0,0
70a50292-ec0a-4114-97d3-33e75417f199,1,1
714e2229-87e9-4951-9ed7-5fb5fae7e9f3,0,1
714e2229-87e9-4951-9ed7-5fb5fae7e9f3,1,0
7166bb64-b9fb-44ac-8edb-342873b9464b,0,0
7166bb64-b9fb-44ac-8edb-342873b9464b,1,1
71a22219-dd49-4401-a0ca-94f38d5d8666,0,0
71a22219-dd49-4401-a0ca-94f38d5d8666,1,1
722406cd-06f0-4043-8b8c-9df798e94c1a,0,0
722406cd-06f0-4043-8b8c-9df798e94c1a,1,1
72ad632b-0c24-418f-9b6b-433c8dcfe987,0,1
72ad632b-0c24-418f-9b6b-433c8dcfe987,1,0
72e2d74d-551a-4a2d-81aa-114ed99b2ff1,0,0
72e2d74d-551a-4a2d-81aa-114ed99b2ff1,1,0
72f97633-bb04-45bb-9236-d448bf565852,0,1
72f97633-bb04-45bb-9236-d448bf565852,1,0
7314b75e-e9d4-4037-b6b2-679c236b4772,0,0
7314b75e-e9d4-4037-b6b2-679c236b4772,1,0
7370ebc2-e802-4ee7-bfd8-2d69d43c8957,0,1
7370ebc2-e802-4ee7-bfd8-2d69d43c8957,1,0
7377f1c9-6ebc-48c2-b004-7a39cba1f6d3,0,0
7377f1c9-6ebc-48c2-b004-7a39cba1f6d3,1,1
73aaf4ab-fdc7-4bef-8b04-801f81c6b7e4,0,0
73aaf4ab-fdc7-4bef-8b04-801f81c6b7e4,1,1
73cbeb79-ba51-4000-ab2c-9b69f84212a6,0,1
73cbeb79-ba51-4000-ab2c-9b69f84212a6,1,0
73ff758b-a0ec-4178-bfd8-88c74c456016,0,1
73ff758b-a0ec-4178-bfd8-88c74c456016,1,0
74339535-e0fa-49f1-81ad-9e5b8c46f015,0,1
74339535-e0fa-49f1-81ad-9e5b8c46f015,1,0
74a71871-5f05-4856-ab11-c7fcbb25ed46,0,1
74a71871-5f05-4856-ab11-c7fcbb25ed46,1,0
74c174c3-44ed-4f56-bc5d-cbea2b87a744,0,0
74c174c3-44ed-4f56-bc5d-cbea2b87a744,1,0
74c6e881-ff86-498a-aeca-e9ace68016eb,0,1
74c6e881-ff86-498a-aeca-e9ace68016eb,1,0
74d74185-66f1-489c-8a7f-734e5ba1e7f4,0,0
74d74185-66f1-489c-8a7f-734e5ba1e7f4,1,0
74ee56b0-fcf9-42d1-b78f-43fb2d57b481,0,1
74ee56b0-fcf9-42d1-b78f-43fb2d57b481,1,0
74f02d19-f983-417a-8217-12e554c2126f,0,1
74f02d19-f983-417a-8217-12e554c2126f,1,0
75179101-8289-47e8-8221-8ad1edf6a138,0,1
75179101-8289-47e8-8221-8ad1edf6a138,1,0
7563ec42-4861-402c-9f71-8b98032d94ee,0,1
7563ec42-4861-402c-9f71-8b98032d94ee,1,0
75a5eff1-cfa4-41fb-b99f-0ad7c3c100d4,0,1
75a5eff1-cfa4-41fb-b99f-0ad7c3c100d4,1,0
75a6d47b-bc48-473c-844f-2cad154a7dac,0,1
75a6d47b-bc48-473c-844f-2cad154a7dac,1,0
76206579-fc3e-488c-8e09-3dc12aa9b5e6,0,0
76206579-fc3e-488c-8e09-3dc12aa9b5e6,1,0
762ea53a-c114-4a47-806b-f0975704e620,0,0
762ea53a-c114-4a47-806b-f0975704e620,1,1
7648b561-7851-4689-8b66-722042396de9,0,1
7648b561-7851-4689-8b66-722042396de9,1,0
764a0014-453d-4164-9d0f-1b5c34435394,0,0
764a0014-453d-4164-9d0f-1b5c34435394,1,1
76a40a54-a178-4744-871f-6fd5192a3a2d,0,0
76a40a54-a178-4744-871f-6fd5192a3a2d,1,1
76c39ac8-acae-42ec-8919-b2c8956b71a0,0,0
76c39ac8-acae-42ec-8919-b2c8956b71a0,1,0
76cbf301-7229-4a2b-a396-873edf416344,0,1
76cbf301-7229-4a2b-a396-873edf416344,1,0
76f3415c-2a72-4e41-907d-4b7d2ee228fd,0,0
76f3415c-2a72-4e41-907d-4b7d2ee228fd,1,1
77163316-208b-4ac8-9828-6376af08ac88,0,0
77163316-208b-4ac8-9828-6376af08ac88,1,0
7719399d-2b49-4e5c-aa69-9d229500f7a3,0,1
7719399d-2b49-4e5c-aa69-9d229500f7a3,1,0
7725b7c8-6eb3-41ed-9b36-4e1423a1d1e9,0,0
7725b7c8-6eb3-41ed-9b36-4e1423a1d1e9,1,0
776b751e-5c55-42c2-8d08-d4590e5d5e31,0,0
776b751e-5c55-42c2-8d08-d4590e5d5e31,1,0
77c64ad9-9260-4a12-81fe-bff87dd1a088,0,1
77c64ad9-9260-4a12-81fe-bff87dd1a088,1,0
77d12e6a-a5c1-4dd4-bfb3-2b6a7834074f,0,1
77d12e6a-a5c1-4dd4-bfb3-2b6a7834074f,1,0
